,audio_key,chord_progressions,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
10471,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10472
10472,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,8,135,cinematic,sub_melody,brass_ensemble,standard,4/4,95,104,val,commu10473
10473,cmajor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10474
10474,cmajor,"[['G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10475
10475,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10476
10476,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10477
10477,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10478
10478,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_low,8,130,newage,pad,acoustic_piano,standard,4/4,71,72,val,commu10479
10479,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10480
10480,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10481
10481,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,23,30,val,commu10482
10482,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid,4,105,cinematic,main_melody,string_ensemble,standard,4/4,99,100,val,commu10483
10483,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid,4,105,cinematic,main_melody,string_ensemble,standard,4/4,93,94,val,commu10484
10484,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10485
10485,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Csus4', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10486
10486,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid_high,4,105,cinematic,sub_melody,flute,standard,4/4,85,86,val,commu10487
10487,cmajor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10488
10488,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10489
10489,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid_high,4,105,cinematic,sub_melody,flute,standard,4/4,85,86,val,commu10490
10490,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,22,val,commu10491
10491,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,120,cinematic,sub_melody,brass_ensemble,standard,4/4,121,122,val,commu10492
10492,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_low,8,130,newage,pad,acoustic_piano,standard,4/4,71,72,val,commu10493
10493,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10494
10494,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10495
10495,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid_high,4,105,cinematic,sub_melody,flute,standard,4/4,85,86,val,commu10496
10496,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10497
10497,aminor,"[['Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F']]",mid,4,60,cinematic,main_melody,string_ensemble,standard,4/4,25,26,val,commu10498
10498,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10499
10499,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid,4,105,cinematic,main_melody,string_ensemble,standard,4/4,99,100,val,commu10500
10500,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']]",mid_high,8,120,cinematic,sub_melody,brass_ensemble,standard,4/4,91,92,val,commu10501
10501,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'Em', 'Em', 'Em', 'Em']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10502
10502,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,8,135,cinematic,sub_melody,brass_ensemble,standard,4/4,57,84,val,commu10503
10503,cmajor,"[['C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G']]",mid_low,4,105,cinematic,sub_melody,string_ensemble,standard,4/4,99,100,val,commu10504
10504,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",mid_high,8,80,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10505
10505,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,60,newage,sub_melody,acoustic_piano,standard,4/4,21,30,val,commu10506
10506,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']]",mid_low,8,130,newage,pad,acoustic_piano,standard,4/4,75,76,val,commu10507
10507,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']]",mid_low,8,130,newage,pad,acoustic_piano,standard,4/4,71,72,val,commu10508
10508,aminor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em']]",low,8,90,cinematic,sub_melody,brass_ensemble,standard,4/4,123,127,val,commu10509
10509,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,120,cinematic,sub_melody,brass_ensemble,standard,4/4,101,102,val,commu10510
10510,aminor,"[['Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']]",low,4,60,cinematic,bass,string_ensemble,standard,4/4,41,69,val,commu10511
10511,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']]",mid_high,8,110,cinematic,sub_melody,brass_ensemble,standard,4/4,56,76,val,commu10512
10512,aminor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em']]",very_low,8,90,cinematic,bass,string_double_bass-2,standard,4/4,98,108,val,commu10513
10513,aminor,"[['Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F']]",low,4,60,cinematic,bass,string_ensemble,standard,4/4,41,70,val,commu10514
10514,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,90,newage,sub_melody,acoustic_piano,standard,4/4,22,30,val,commu10515
10515,aminor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em']]",mid_low,8,90,cinematic,riff,electric_guitar_distortion-2,standard,4/4,105,114,val,commu10516
